SID,grade,clock,cohort,LD33,SS
6848508,8,2,6,Sometimes,231
9426760,7,1,7,Never,231
7736010,7,1,7,Never,232
6559441,6,0,7,Never,236
7096135,8,2,6,Never,235
7620101,8,2,7,Never,242
6866085,8,2,6,Never,240
9850082,8,2,6,Never,258
5823471,6,0,5,Never,229
6926886,7,1,6,Never,215
6884865,8,2,6,Never,246
8115680,8,2,7,Sometimes,210
8016410,6,0,6,Never,244
1504851,8,2,5,Never,229
7799896,7,1,7,Never,240
8143390,7,1,7,Never,228
8206805,6,0,7,Never,229
8038341,7,1,7,Always,224
7648804,6,0,7,Never,228
10313192,7,1,7,Never,232
4654250,7,1,5,Never,227
1949004,8,2,6,Always,220
8450447,7,1,7,Never,242
3800830,8,2,5,Always,230
1112929,8,2,5,Never,254
7357117,6,0,6,Never,219
3072819,6,0,5,Never,219
9339159,8,2,6,Never,240
614114,8,2,5,Never,237
8112312,6,0,7,Never,210
7210701,7,1,5,Never,227
6944345,8,2,6,Never,243
7246285,8,2,5,Never,228
10863044,6,0,7,Never,232
6354149,6,0,5,Never,224
11415762,6,0,6,Never,210
2365243,8,2,5,Never,236
4490541,7,1,5,Never,230
6853579,6,0,6,Sometimes,222
7004273,7,1,6,Never,227
8059063,8,2,7,Never,236
7854498,6,0,7,Never,236
7741448,7,1,7,Never,243
10046364,8,2,7,Never,253
1042548,6,0,5,Never,244
7643306,6,0,7,Never,233
13562592,7,1,7,Never,259
7595948,8,2,7,Never,250
4618920,6,0,5,Never,215
11422319,6,0,5,Never,229
4812085,6,0,6,Never,220
5174104,8,2,5,Never,232
6851843,8,2,6,Never,238
7996969,7,1,7,Never,228
888273,7,1,5,Never,255
6660959,8,2,5,Never,231
8689768,6,0,5,Always,213
6664431,8,2,6,Never,229
9433120,6,0,6,Never,219
7763409,8,2,7,Never,240
3706125,6,0,5,Never,221
7053169,6,0,6,Never,227
3918246,7,1,5,Never,241
7830076,6,0,5,Never,226
10446044,6,0,5,Always,210
6682677,6,0,6,Never,222
6151094,8,2,5,Never,240
11108320,6,0,6,Never,201
6216188,8,2,5,Always,227
7355564,7,1,6,Never,263
6952224,7,1,6,Never,238
6552005,8,2,5,Never,230
5912601,7,1,5,Never,214
8350787,8,2,7,Never,239
3237192,7,1,5,Never,234
8077886,6,0,7,Never,224
6439853,6,0,5,Never,223
7141793,8,2,6,Never,234
6742858,7,1,6,Never,228
6556302,8,2,6,Never,236
7095775,8,2,6,Never,248
8151881,7,1,7,Never,224
6682707,6,0,6,Never,232
7232632,8,2,6,Never,239
6570151,8,2,6,Never,238
11588780,8,2,6,Never,235
6720013,7,1,6,Never,250
7234732,8,2,5,Never,246
4061640,7,1,5,Never,235
8143390,6,0,7,Never,222
5135761,7,1,5,Never,213
7768427,7,1,7,Never,237
3472159,7,1,5,Never,237
11112700,6,0,7,Never,220
6630057,7,1,6,Never,247
6720471,6,0,6,Never,250
6479189,6,0,5,Never,215
4507916,8,2,5,Never,231
6527043,7,1,6,Never,235
6926169,8,2,6,Never,240
11704608,7,1,5,Never,231
379158,7,1,5,Never,238
1151797,6,0,5,Never,225
8005575,7,1,7,Never,219
12508225,6,0,6,Never,249
3653315,8,2,5,Never,239
8288615,7,1,7,Never,222
7772270,8,2,7,Never,214
8662843,7,1,7,Never,232
10960791,7,1,5,Never,234
7992521,6,0,7,Never,213
6650627,6,0,5,Never,223
502936,8,2,5,Never,236
11717033,6,0,6,Never,231
6607462,8,2,6,Never,238
8024383,8,2,7,Never,250
8239711,7,1,7,Never,245
6864317,6,0,6,Never,229
8093016,8,2,7,Never,229
7069367,8,2,7,Never,219
6995055,6,0,6,Never,239
5006058,6,0,5,Never,237
1588591,6,0,5,Always,234
11427108,8,2,7,Never,229
6623255,6,0,6,Never,222
7976577,8,2,7,Never,236
6815278,7,1,5,Never,236
6872859,8,2,6,Never,247
934879,7,1,5,Never,246
6692877,8,2,6,Never,243
5234786,7,1,5,Never,235
6646875,7,1,6,Never,221
8093539,7,1,7,Never,239
713309,8,2,5,Never,230
1828649,6,0,5,Never,235
8528535,6,0,7,Never,216
11552492,6,0,6,Never,227
9039023,6,0,5,Never,228
7995601,8,2,7,Never,252
6945767,7,1,6,Never,230
7141696,8,2,6,Never,253
6931839,8,2,6,Never,231
8891060,8,2,7,Never,240
4935543,8,2,5,Never,229
6734588,6,0,7,Never,230
8242186,8,2,7,Never,229
8051593,7,1,7,Always,232
7151721,6,0,5,Never,223
9372075,8,2,5,Never,231
6553397,7,1,7,Never,231
11340398,6,0,6,Never,226
3441970,7,1,5,Never,242
7881681,7,1,7,Never,240
10356045,6,0,5,Never,226
7787952,8,2,7,Never,234
6661750,6,0,6,Never,223
8031304,7,1,7,Never,244
8194254,7,1,7,Never,235
8185824,8,2,7,Never,238
7317727,7,1,6,Never,242
8174520,7,1,7,Never,236
2875055,6,0,5,Never,230
6557856,6,0,6,Never,226
6765971,6,0,6,Never,227
2805820,7,1,7,Never,249
6539254,7,1,6,Never,239
5570743,7,1,5,Never,228
8420270,6,0,6,Never,232
8723311,8,2,7,Never,244
7763069,7,1,7,Never,250
12931705,7,1,6,Never,229
7053312,7,1,6,Never,240
6893694,6,0,6,Never,242
8103763,7,1,6,Never,241
2355639,6,0,5,Never,222
6868274,8,2,6,Never,239
7268203,6,0,6,Never,255
6661750,7,1,6,Never,233
6619541,6,0,6,Never,236
6730787,8,2,6,Never,255
8036470,8,2,7,Never,270
3472299,8,2,5,Never,239
8091595,6,0,7,Never,237
4688473,6,0,5,Never,223
8162905,7,1,7,Never,241
7110014,7,1,6,Never,229
7787006,7,1,7,Never,229
11112700,8,2,7,Never,234
1818813,7,1,5,Never,234
6531474,6,0,6,Never,237
3045439,7,1,5,Never,244
11142553,8,2,6,Never,225
6890121,7,1,6,Never,233
12513075,8,2,6,Always,231
3834344,7,1,5,Never,229
3928969,8,2,5,Never,232
6708684,8,2,6,Never,234
6647928,6,0,5,Never,228
10099808,8,2,5,Never,254
10443649,6,0,5,Never,239
7958536,8,2,7,Never,239
7917562,6,0,7,Never,229
8051593,8,2,7,Never,229
11717033,6,0,6,Never,228
8179727,7,1,7,Never,227
6573029,8,2,5,Never,247
2196859,6,0,5,Never,227
10722742,6,0,7,Never,234
6543863,7,1,6,Never,243
8967563,7,1,7,Never,245
5195551,7,1,5,Never,230
7966652,6,0,7,Never,224
6479189,6,0,5,Never,251
13642189,6,0,7,Never,234
3156109,7,1,5,Never,265
6852416,6,0,6,Never,239
3152650,6,0,6,Never,225
5461804,6,0,5,Never,224
6846726,6,0,6,Always,213
7704267,8,2,7,Never,249
9153101,7,1,7,Never,234
8452059,6,0,6,Never,221
3648443,7,1,5,Never,230
8503559,8,2,6,Never,236
614041,6,0,5,Never,234
8178682,8,2,7,Never,248
11697172,6,0,7,Never,219
2456117,6,0,5,Never,224
10330429,7,1,5,Never,236
7757190,8,2,7,Never,239
6611060,6,0,6,Never,230
7992521,7,1,7,Never,242
2497158,7,1,6,Sometimes,224
7948360,8,2,7,Never,235
502936,6,0,5,Never,221
13242865,7,1,7,Never,240
4076966,7,1,5,Never,244
10828680,6,0,7,Never,211
11593520,6,0,5,Never,227
5118425,8,2,6,Never,261
8514240,8,2,7,Never,235
7188293,8,2,5,Never,231
8047243,8,2,7,Never,248
7836627,8,2,7,Never,259
3462323,7,1,5,Never,230
6873863,7,1,6,Never,241
8181373,7,1,7,Never,241
7299680,6,0,6,Never,230
8156557,7,1,7,Never,235
6531008,8,2,6,Never,270
4490541,6,0,5,Never,231
6654983,8,2,7,Always,231
2521407,7,1,5,Never,228
11692480,7,1,7,Never,240
11649984,7,1,6,Never,224
5501652,8,2,5,Never,227
8634777,8,2,7,Never,245
6732941,6,0,6,Never,245
6852130,6,0,6,Never,240
11464674,7,1,5,Never,247
9054006,6,0,7,Never,226
12129801,8,2,7,Never,249
7805128,7,1,5,Never,250
6559441,6,0,6,Never,225
6322786,6,0,5,Never,235
7010907,8,2,6,Never,243
10783423,8,2,5,Never,252
3918319,7,1,5,Never,243
8201137,7,1,7,Never,237
6645291,7,1,6,Never,244
12758051,7,1,7,Never,245
8233535,8,2,7,Never,251
5161045,6,0,5,Never,227
8453381,7,1,7,Never,234
8657610,7,1,7,Never,233
4859618,8,2,6,Never,243
12703206,7,1,7,Never,237
8238162,6,0,6,Never,248
8124191,8,2,7,Never,260
5631564,7,1,5,Never,240
8094152,8,2,7,Never,238
11606576,7,1,6,Never,238
2448718,8,2,5,Never,245
7353618,8,2,7,Never,219
6953271,8,2,6,Never,235
8234620,8,2,7,Never,242
13698869,7,1,7,Never,231
7390947,7,1,6,Never,233
8032017,6,0,6,Never,225
10714804,8,2,5,Never,259
10088733,7,1,5,Never,228
6664261,8,2,6,Never,227
4104129,6,0,5,Always,223
2707756,7,1,6,Never,235
5757797,8,2,5,Never,221
7069480,7,1,6,Sometimes,228
5631971,6,0,5,Never,231
2365715,7,1,5,Never,238
8024383,8,2,7,Never,255
3498360,6,0,5,Never,219
7086636,8,2,6,Never,243
6712851,7,1,6,Never,238
7158807,6,0,7,Never,229
4061705,6,0,5,Never,226
7771835,6,0,7,Never,223
7219989,6,0,6,Never,227
9341870,6,0,6,Never,226
7717814,7,1,7,Never,237
6573029,8,2,6,Never,242
7967365,8,2,7,Never,248
8321108,8,2,7,Never,238
6998461,7,1,6,Never,244
4928121,6,0,5,Never,235
10439137,7,1,6,Never,230
8110166,6,0,7,Never,236
8181705,6,0,7,Never,231
6363148,7,1,5,Never,236
6608256,7,1,6,Never,239
8213828,7,1,7,Never,233
7713266,7,1,7,Never,256
10374078,6,0,6,Never,227
8356173,8,2,6,Never,239
10749233,8,2,5,Never,229
5760798,6,0,5,Never,244
11941642,8,2,6,Never,234
1587137,6,0,5,Never,239
6882927,7,1,6,Never,227
7823878,8,2,7,Never,238
10416390,8,2,7,Never,243
7883331,8,2,5,Never,238
6863280,7,1,6,Never,237
5278058,7,1,5,Never,222
7848943,7,1,5,Never,220
9104526,8,2,5,Never,234
7380860,6,0,7,Never,209
8177864,6,0,7,Never,220
6995284,8,2,6,Never,238
6565174,6,0,6,Never,217
7775555,8,2,7,Never,230
8489335,6,0,7,Never,222
8095221,7,1,7,Never,241
4292383,6,0,5,Never,219
7784481,8,2,5,Never,244
7984219,8,2,7,Never,243
6622240,6,0,6,Never,247
2274795,6,0,5,Never,229
8181136,8,2,7,Sometimes,233
12567655,6,0,6,Never,231
7765010,7,1,7,Never,226
6731740,7,1,7,Never,241
7096135,8,2,6,Never,229
8241023,6,0,7,Never,218
502154,7,1,5,Never,250
1584391,6,0,5,Never,237
7475179,8,2,6,Never,241
6660495,7,1,7,Never,239
6895166,8,2,5,Never,230
7253869,8,2,5,Never,231
5752930,7,1,5,Never,236
6656536,6,0,6,Never,227
7996969,8,2,7,Never,250
8201137,8,2,7,Never,242
4697294,7,1,5,Never,231
7266871,6,0,6,Never,242
8160864,7,1,7,Never,246
7662068,8,2,7,Never,250
6851681,6,0,6,Never,227
1112929,8,2,5,Never,236
10892583,7,1,5,Never,233
5516226,6,0,5,Never,233
9418776,8,2,5,Never,231
2977206,7,1,5,Never,232
5469228,8,2,5,Never,244
936545,6,0,5,Never,217
12142824,7,1,6,Never,242
11801883,7,1,5,Never,252
8240515,7,1,7,Sometimes,221
6892094,7,1,6,Never,232
2942313,7,1,5,Never,226
7832028,6,0,7,Never,222
1560344,8,2,5,Never,227
8215588,8,2,6,Never,252
8111286,7,1,6,Never,223
8798265,8,2,7,Never,235
7225733,6,0,6,Never,233
7100760,6,0,6,Never,226
3648443,7,1,5,Never,239
7191448,7,1,6,Never,234
2745933,8,2,5,Never,233
6866085,7,1,6,Never,232
7102119,7,1,6,Never,240
7296215,8,2,6,Never,235
7475853,6,0,5,Never,209
2875055,7,1,5,Always,226
8067783,7,1,7,Never,237
8492786,6,0,5,Never,210
7024533,6,0,5,Never,236
7846029,6,0,7,Never,229
8010455,6,0,7,Never,224
6479189,6,0,5,Never,214
6819303,6,0,6,Never,228
7843909,7,1,7,Never,236
7821026,8,2,7,Never,245
6961738,8,2,5,Never,224
5005094,8,2,5,Never,231
6479863,6,0,5,Never,210
8577323,7,1,6,Never,227
8863644,7,1,7,Never,233
4627849,6,0,5,Never,231
12976717,6,0,6,Never,226
12508225,6,0,6,Never,217
7747500,8,2,7,Never,234
7051786,7,1,5,Never,226
8258082,8,2,7,Never,242
7775474,8,2,7,Never,238
7838174,7,1,7,Never,230
11957751,7,1,7,Never,241
8252084,7,1,7,Never,239
4969898,6,0,5,Never,225
3147045,8,2,5,Never,261
8108838,7,1,7,Never,228
8209529,7,1,7,Never,232
10439129,7,1,5,Never,252
7969252,8,2,7,Never,235
11848049,8,2,5,Never,233
7890834,8,2,7,Never,232
9204458,8,2,7,Never,238
5259487,7,1,5,Never,233
13680641,6,0,7,Never,225
7948395,8,2,7,Never,232
7648677,7,1,7,Never,234
13033360,6,0,7,Never,229
13502271,7,1,7,Never,224
12129631,7,1,7,Sometimes,222
7866437,6,0,7,Never,214
5106559,7,1,5,Never,228
4928121,7,1,5,Never,245
6546951,7,1,6,Never,241
12564249,7,1,6,Never,231
4692268,7,1,5,Never,227
4819721,8,2,5,Never,245
12464821,6,0,6,Always,200
7877609,8,2,7,Never,244
11645407,6,0,6,Always,218
1127659,8,2,5,Never,230
6454704,7,1,5,Never,246
452394,6,0,5,Never,228
6808743,6,0,6,Never,235
7697120,6,0,7,Never,230
8014167,8,2,7,Never,257
7660499,8,2,7,Never,237
1056913,8,2,5,Never,231
7257724,8,2,5,Never,251
7823258,7,1,7,Never,236
1889303,8,2,5,Never,225
9195572,8,2,7,Never,235
8257566,8,2,7,Never,235
11301309,7,1,5,Never,232
6528481,7,1,6,Never,237
5658004,8,2,5,Never,220
6573762,7,1,6,Never,227
3908798,7,1,5,Never,224
7788185,8,2,7,Never,243
1073796,6,0,5,Never,225
6654436,6,0,6,Never,228
7856180,7,1,6,Never,235
9609695,8,2,5,Always,223
7645007,8,2,7,Never,242
8253900,6,0,7,Never,241
6872352,6,0,6,Never,231
7006985,7,1,7,Never,238
4688473,6,0,5,Never,238
9454268,8,2,5,Never,243
7157959,6,0,7,Never,235
2683784,8,2,5,Never,250
6629598,8,2,6,Never,224
8705690,8,2,6,Never,252
7720106,7,1,7,Never,233
7680570,8,2,7,Never,218
7723520,7,1,7,Never,230
8100861,8,2,7,Never,247
500828,6,0,5,Never,223
9113622,6,0,6,Never,237
5277035,7,1,6,Never,229
3945480,8,2,5,Never,247
7164475,6,0,5,Never,245
8350892,7,1,7,Never,229
9232877,7,1,7,Never,240
4876075,6,0,5,Never,255
4953991,7,1,5,Never,234
2355639,8,2,5,Never,245
1023233,6,0,5,Never,227
674613,6,0,5,Never,240
2707756,7,1,5,Never,230
13242865,6,0,7,Never,224
7714203,7,1,7,Never,245
6579035,7,1,6,Never,224
4761383,8,2,5,Never,248
3397033,7,1,5,Never,261
6723470,6,0,6,Never,227
8109877,6,0,7,Never,226
8421226,7,1,7,Never,232
6999778,7,1,6,Never,238
7979746,6,0,7,Never,221
5761719,7,1,5,Never,247
9413154,8,2,7,Never,254
6850111,6,0,6,Never,233
7596529,6,0,7,Never,226
7958129,7,1,7,Never,230
7389256,6,0,6,Never,231
7119496,8,2,6,Never,221
11285125,7,1,5,Never,251
1663461,6,0,5,Never,230
7163142,7,1,7,Never,222
6719600,6,0,6,Never,233
8657440,7,1,7,Never,255
8042926,6,0,7,Never,244
2703513,7,1,5,Never,228
7005067,6,0,6,Never,219
7948395,8,2,7,Never,243
6708684,7,1,5,Never,241
10039910,7,1,7,Always,233
8016410,6,0,7,Never,225
8989095,7,1,6,Never,235
7097077,7,1,6,Never,257
6616119,7,1,6,Never,242
4447778,6,0,5,Never,223
6732186,7,1,7,Never,241
1584391,8,2,5,Never,225
7066406,6,0,6,Never,219
11041242,6,0,5,Sometimes,219
2342936,8,2,5,Never,229
7698909,8,2,6,Never,231
6314783,6,0,5,Always,219
6963781,6,0,6,Never,212
6760031,8,2,6,Never,227
8461376,8,2,5,Never,234
7182759,8,2,6,Never,244
7036841,8,2,6,Never,229
505730,8,2,5,Never,229
4812085,8,2,5,Never,228
6922724,8,2,6,Never,249
7989539,7,1,7,Never,240
7212038,6,0,6,Never,238
6230989,6,0,5,Never,225
11247762,8,2,6,Never,224
7958080,6,0,7,Never,219
6555799,6,0,6,Never,215
4697294,8,2,5,Always,221
7822766,6,0,7,Never,227
9372725,8,2,5,Never,215
4414047,6,0,5,Never,229
8506558,6,0,6,Never,219
6331246,6,0,5,Never,230
3945480,8,2,5,Never,245
6530176,8,2,6,Never,266
4104927,8,2,5,Never,240
5751934,7,1,5,Never,223
8336784,8,2,7,Never,238
6765262,7,1,6,Never,229
6738281,8,2,6,Never,231
764183,6,0,5,Always,225
8342385,8,2,7,Always,228
9007369,8,2,6,Never,250
8032939,6,0,7,Never,223
7007396,7,1,6,Never,237
6575404,8,2,6,Never,247
9335544,8,2,7,Never,234
5007305,6,0,5,Never,219
6693997,8,2,6,Never,250
6732941,8,2,5,Sometimes,225
2438380,8,2,5,Never,242
6918573,6,0,6,Always,229
4627849,8,2,5,Never,217
5655943,6,0,5,Never,218
8533237,7,1,6,Always,231
6876463,7,1,6,Never,226
4144406,7,1,5,Never,234
12337625,8,2,6,Never,238
8514038,7,1,7,Never,229
7763050,6,0,7,Never,229
6692877,6,0,6,Never,251
10667636,6,0,5,Never,238
2640058,8,2,5,Never,243
7096933,6,0,6,Never,227
5477581,8,2,5,Never,236
6570127,7,1,6,Never,247
7006470,8,2,6,Never,238
6846386,7,1,6,Never,237
7265042,8,2,6,Never,226
1886738,7,1,5,Never,245
7201168,7,1,6,Never,244
12201529,7,1,6,Always,220
6808832,7,1,6,Never,233
8318476,7,1,7,Never,221
6894801,7,1,6,Never,238
7719108,8,2,7,Never,229
8134553,6,0,6,Sometimes,212
7055285,8,2,6,Never,230
4654277,8,2,5,Never,236
7839308,8,2,7,Never,247
1818317,6,0,5,Never,224
7709900,6,0,7,Never,229
7736924,7,1,7,Never,231
5570824,6,0,5,Never,236
4445392,8,2,6,Never,216
7981856,7,1,6,Always,226
6654835,7,1,6,Never,214
9790810,8,2,7,Never,249
7053169,8,2,6,Never,230
7940696,7,1,7,Never,246
260517,7,1,5,Never,240
5626692,8,2,7,Never,222
4275993,8,2,5,Never,242
7966474,8,2,7,Never,238
6762026,6,0,6,Sometimes,226
10735038,7,1,5,Never,232
3485986,7,1,5,Never,229
8891060,8,2,6,Never,241
8202451,8,2,7,Never,242
717797,7,1,5,Never,221
3235084,7,1,5,Never,233
6311504,7,1,5,Never,237
7867808,7,1,6,Never,233
6639259,8,2,6,Sometimes,215
616516,7,1,5,Always,212
10317058,6,0,7,Never,221
3697509,7,1,5,Never,238
5571308,7,1,5,Never,236
7209908,6,0,6,Never,228
7195192,6,0,6,Always,223
7989164,8,2,7,Never,227
8154023,7,1,7,Never,245
6181953,7,1,5,Never,239
7836929,6,0,7,Never,233
10644075,7,1,5,Never,233
8233268,7,1,7,Never,246
10990771,8,2,5,Never,227
8500924,8,2,6,Never,231
9662197,6,0,6,Never,236
8178224,6,0,7,Never,240
7119496,8,2,6,Never,234
7212038,6,0,6,Never,234
7355076,8,2,6,Never,243
4076079,6,0,5,Never,219
8313261,7,1,5,Never,225
6531679,7,1,6,Always,226
7961936,8,2,7,Never,222
505358,6,0,5,Never,235
9518703,6,0,6,Never,216
5390036,7,1,5,Never,232
8804966,6,0,7,Never,240
6573029,8,2,6,Never,244
5277310,8,2,5,Never,247
8677344,6,0,6,Never,228
1614223,8,2,5,Always,237
1731718,7,1,5,Never,226
4413547,6,0,5,Never,226
6755860,6,0,6,Never,210
6555977,7,1,6,Never,229
7776721,8,2,7,Never,225
9236740,8,2,7,Never,241
6619541,7,1,6,Never,240
10997520,6,0,7,Never,236
8136319,7,1,7,Never,226
10390936,8,2,6,Never,239
7988044,7,1,5,Never,239
8677522,7,1,7,Never,239
10068570,7,1,7,Never,246
7682123,8,2,7,Never,240
7170114,8,2,6,Never,240
6551254,8,2,6,Never,237
5138507,8,2,5,Never,237
4275993,7,1,5,Never,233
3380114,7,1,5,Sometimes,220
6654983,8,2,5,Never,235
6877311,7,1,7,Never,232
7071752,6,0,5,Never,234
6216188,7,1,5,Never,229
3660494,8,2,5,Always,240
6875831,7,1,5,Never,243
6866042,7,1,6,Never,228
7071310,8,2,6,Never,240
5115876,8,2,5,Never,232
8220158,8,2,7,Never,229
6559530,6,0,6,Never,221
8242100,8,2,7,Never,249
4935543,6,0,5,Never,225
7844301,6,0,7,Never,217
8258082,6,0,7,Never,226
8296952,7,1,7,Never,235
7100760,8,2,6,Never,249
11685832,8,2,7,Never,244
7352417,7,1,6,Never,262
10046364,7,1,5,Never,235
3051552,6,0,5,Never,216
6954421,7,1,6,Never,233
6893155,6,0,7,Never,225
9936637,8,2,6,Never,237
5195551,7,1,5,Never,217
7984448,7,1,6,Never,246
3251772,7,1,5,Never,246
7246846,6,0,5,Never,243
10949852,6,0,6,Always,215
6547664,7,1,6,Never,233
5631564,8,2,5,Always,229
4414004,8,2,5,Never,231
8029970,7,1,7,Always,233
13671642,8,2,7,Never,251
193224,6,0,5,Never,213
5912601,7,1,6,Never,244
7169051,8,2,6,Never,245
7785429,8,2,7,Never,246
6701027,7,1,6,Never,233
9577440,7,1,7,Never,235
4999614,8,2,5,Always,243
6650821,7,1,6,Never,241
10820248,7,1,7,Never,251
7311737,8,2,5,Never,249
8042705,6,0,7,Never,208
7940203,6,0,7,Never,226
10944435,6,0,6,Never,221
6847803,7,1,6,Always,219
11693231,7,1,6,Never,228
5380804,7,1,5,Never,230
8200378,6,0,6,Never,230
615676,8,2,5,Never,243
3836266,6,0,6,Never,231
7820577,6,0,7,Always,202
7785275,7,1,7,Never,256
6517463,7,1,6,Never,238
5510082,7,1,5,Never,232
9184945,7,1,7,Never,227
5290562,6,0,5,Never,235
6952496,6,0,6,Never,239
717746,7,1,5,Never,241
4722752,8,2,5,Never,227
6570151,7,1,6,Never,232
5655331,8,2,5,Never,237
6997643,7,1,6,Never,232
7059841,7,1,6,Always,223
6913326,7,1,6,Never,238
8032602,6,0,7,Never,236
10576614,8,2,5,Never,233
3864537,6,0,5,Never,235
7389256,6,0,6,Never,222
6729428,7,1,6,Never,245
6545785,8,2,6,Never,243
7962185,6,0,7,Never,225
7134487,6,0,6,Never,213
12701815,6,0,6,Never,231
7698704,8,2,5,Never,247
8367442,7,1,6,Never,215
8200378,6,0,7,Never,236
7847424,7,1,7,Never,236
9715509,6,0,7,Never,235
7117973,7,1,6,Never,245
4003454,6,0,5,Never,246
8280959,6,0,6,Never,226
8165300,6,0,7,Never,230
2994232,8,2,5,Never,236
8293406,6,0,7,Never,238
11030038,7,1,6,Never,231
10088733,6,0,7,Never,226
7171447,6,0,6,Never,223
9234497,8,2,5,Never,216
6559565,6,0,6,Never,223
6765386,6,0,6,Always,213
9161872,6,0,7,Never,236
10828680,7,1,6,Never,234
8327653,6,0,7,Never,225
8176809,7,1,7,Never,233
5322103,8,2,5,Never,235
6521142,8,2,7,Always,226
2728729,7,1,6,Never,225
6569293,6,0,6,Never,221
7139500,8,2,6,Never,242
7812493,6,0,7,Never,229
7990340,8,2,7,Never,250
7724004,6,0,7,Never,213
7211155,8,2,6,Always,223
6999778,6,0,6,Never,227
7890486,8,2,7,Never,246
9691006,6,0,5,Never,240
4507916,7,1,6,Never,227
11331496,7,1,6,Never,219
3657493,6,0,5,Never,231
10828443,6,0,5,Never,215
9611495,8,2,6,Never,244
7171145,6,0,6,Never,225
10335129,7,1,5,Never,223
7940459,7,1,7,Never,226
7317743,7,1,5,Never,246
7006470,7,1,6,Never,237
6126081,7,1,5,Never,226
10638431,8,2,7,Never,244
12459488,7,1,6,Never,238
6475922,7,1,5,Never,227
7638795,7,1,7,Never,243
8293546,6,0,6,Never,215
7771150,6,0,7,Never,233
7172281,8,2,6,Never,238
383678,8,2,5,Never,238
5761719,7,1,5,Never,235
10254153,7,1,5,Never,230
8891060,8,2,5,Never,233
7113765,7,1,6,Never,238
6616135,8,2,7,Always,236
6708684,6,0,6,Never,209
8126135,7,1,6,Never,247
9781315,7,1,6,Never,231
6865623,7,1,6,Never,251
5572886,7,1,5,Never,247
2477122,6,0,5,Never,236
7171145,7,1,6,Never,215
7210353,7,1,6,Never,238
7410980,7,1,6,Never,250
3503380,6,0,5,Never,222
7212364,7,1,6,Never,238
6719554,7,1,5,Never,231
671908,8,2,5,Never,245
6819338,7,1,6,Never,241
6448550,7,1,5,Never,238
8150133,7,1,7,Never,232
6914446,7,1,6,Never,241
8093245,8,2,7,Never,244
6958281,8,2,6,Sometimes,227
12179787,8,2,7,Sometimes,239
12703206,7,1,6,Never,219
3639681,7,1,5,Never,235
8640580,8,2,7,Never,222
6957641,8,2,6,Never,237
193216,7,1,6,Never,210
11848049,7,1,5,Never,231
6560857,6,0,6,Never,222
6527833,7,1,6,Never,232
8142513,6,0,5,Never,236
8999120,7,1,6,Never,229
6994660,6,0,6,Never,230
7854498,6,0,6,Never,224
6928633,7,1,6,Never,242
8029970,8,2,7,Never,253
7709579,8,2,7,Never,242
4969898,7,1,5,Never,221
3472175,7,1,5,Never,260
10076646,7,1,6,Always,230
5390435,6,0,5,Never,222
2428482,6,0,5,Never,235
12877735,8,2,7,Never,240
5998662,8,2,5,Never,237
11265426,8,2,7,Never,230
10379487,8,2,6,Never,242
12780642,7,1,7,Never,243
8340250,8,2,7,Never,253
11693231,7,1,5,Never,227
8936544,6,0,7,Never,229
6696163,7,1,6,Never,256
6537731,6,0,6,Always,203
7839308,8,2,7,Never,222
6963390,8,2,6,Never,235
7072988,7,1,5,Never,237
7714106,7,1,7,Never,248
8700516,6,0,7,Never,221
7037716,6,0,6,Never,257
12985155,7,1,6,Never,223
7380860,8,2,6,Never,236
8091102,6,0,5,Never,255
7265468,8,2,6,Never,242
7141696,6,0,6,Never,224
4073398,7,1,5,Never,240
11283815,6,0,5,Never,204
6479871,6,0,5,Sometimes,222
7719361,6,0,7,Never,244
7004273,7,1,6,Never,228
865966,8,2,5,Never,232
6931839,7,1,6,Never,250
6893155,6,0,6,Never,233
6720013,7,1,6,Never,248
6998461,8,2,6,Never,260
12237736,7,1,6,Never,236
9250018,6,0,5,Never,235
6872506,8,2,6,Sometimes,237
3444961,8,2,5,Never,242
2640988,8,2,5,Always,235
4073398,8,2,5,Never,226
6761593,8,2,6,Never,247
425796,6,0,6,Never,223
2275627,8,2,5,Always,220
7034113,6,0,6,Never,232
7158807,8,2,7,Never,257
7697007,8,2,7,Never,240
6475922,8,2,5,Never,234
11262044,7,1,5,Never,225
7151365,7,1,6,Always,221
6933300,7,1,6,Never,227
11398086,6,0,5,Never,233
8159912,8,2,6,Always,227
11923474,6,0,5,Never,225
6567231,8,2,6,Never,241
753440,6,0,5,Never,234
2721570,8,2,5,Never,237
3058859,7,1,5,Never,233
11331496,7,1,7,Never,229
4073398,6,0,5,Never,236
4086988,7,1,5,Never,267
8335796,6,0,6,Never,234
7210469,7,1,6,Never,226
7110073,8,2,6,Never,250
825670,8,2,5,Never,208
7209495,6,0,6,Always,239
7043848,6,0,6,Never,241
10648240,7,1,5,Never,246
502111,6,0,5,Never,219
9419721,7,1,5,Never,227
7317743,6,0,6,Never,228
6565727,6,0,6,Never,222
936537,8,2,5,Never,231
6934609,7,1,6,Never,231
3891909,8,2,5,Always,230
8285152,6,0,7,Never,233
614440,6,0,5,Never,249
6563856,7,1,6,Never,236
4124758,6,0,6,Always,219
4627849,6,0,5,Always,225
12985155,6,0,6,Never,227
6639518,7,1,6,Never,232
7410980,8,2,7,Never,243
7170114,6,0,6,Never,222
6708382,6,0,6,Never,252
3808319,6,0,5,Never,241
